"","MULakeNumber","waterBody","samplingSite","Date","Time","beginDepth","endDepth_m","parameterType","unit","parameterValue","parameterValueQCCodeDesc","parValueUSA","unitUSA"
"8277","033","Fourche Creek","Fourche Creek 1","2021-06-29","11:02:00","0",0,"CHL_A_COR","ug/L",1.5,NA,0.0015,"mg/L"
"8278","033","Fourche Creek","Fourche Creek 1","2021-07-21","10:33:00","0",0,"SECCHI","m",5.34,NA,17.5196850393,"ft"
"8279","033","Fourche Creek","Fourche Creek 1","2021-07-21","10:33:00","0",0,"TN","ug/L",140,NA,0.14,"mg/L"
"8280","033","Fourche Creek","Fourche Creek 1","2021-07-21","10:33:00","0",0,"TN","ug/L",150,NA,0.15,"mg/L"
"8281","033","Fourche Creek","Fourche Creek 1","2021-07-21","10:33:00","0",0,"TN","ug/L",170,NA,0.17,"mg/L"
"8282","033","Fourche Creek","Fourche Creek 1","2021-07-21","10:33:00","0",0,"TP","ug/L",5,NA,0.005,"mg/L"
"8283","033","Fourche Creek","Fourche Creek 1","2021-07-21","10:33:00","0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"8284","033","Fourche Creek","Fourche Creek 1","2021-07-21","10:33:00","0",0,"CHL_A_COR","ug/L",0.8,NA,8e-04,"mg/L"
"8285","033","Fourche Creek","Fourche Creek 1","2021-07-21","10:33:00","0",0,"CHL_A_COR","ug/L",0.9,NA,9e-04,"mg/L"
"8286","033","Fourche Creek","Fourche Creek 1","2021-08-10","10:19:00","0",0,"SECCHI","m",4.58,NA,15.0262467191,"ft"
"8287","033","Fourche Creek","Fourche Creek 1","2021-08-10","10:19:00","0",0,"TN","ug/L",200,NA,0.2,"mg/L"
"8288","033","Fourche Creek","Fourche Creek 1","2021-08-10","10:19:00","0",0,"TN","ug/L",220,NA,0.22,"mg/L"
"8289","033","Fourche Creek","Fourche Creek 1","2021-08-10","10:19:00","0",0,"TN","ug/L",230,NA,0.23,"mg/L"
"8290","033","Fourche Creek","Fourche Creek 1","2021-08-10","10:19:00","0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"8291","033","Fourche Creek","Fourche Creek 1","2021-08-10","10:19:00","0",0,"CHL_A_COR","ug/L",0.9,NA,9e-04,"mg/L"
"8292","033","Fourche Creek","Fourche Creek 1","2021-08-10","10:19:00","0",0,"CHL_A_COR","ug/L",1,NA,0.001,"mg/L"
"8293","036","Clearwater","Clearwater 1","2021-05-22","11:00:00","0",0,"SECCHI","m",1.3,NA,4.2650918635,"ft"
"8294","036","Clearwater","Clearwater 2","2021-05-22","09:50:00","0",0,"SECCHI","m",0.4,NA,1.312335958,"ft"
"8295","036","Clearwater","Clearwater 3","2021-05-22","10:06:00","0",0,"SECCHI","m",0.6,NA,1.968503937,"ft"
"8296","036","Clearwater","Clearwater 4","2021-05-22","10:30:00","0",0,"SECCHI","m",0.8,NA,2.624671916,"ft"
"8297","036","Clearwater","Clearwater 1","2021-05-22","11:00:00","0",0,"CHL_A_COR","ug/L",1.8,NA,0.0018,"mg/L"
"8298","036","Clearwater","Clearwater 1","2021-05-22","11:00:00","0",0,"CHL_A_COR","ug/L",2.3,NA,0.0023,"mg/L"
"8299","036","Clearwater","Clearwater 2","2021-05-22","09:50:00","0",0,"CHL_A_COR","ug/L",4.5,NA,0.0045,"mg/L"
"8300","036","Clearwater","Clearwater 2","2021-05-22","09:50:00","0",0,"CHL_A_COR","ug/L",4.7,NA,0.0047,"mg/L"
"8301","036","Clearwater","Clearwater 3","2021-05-22","10:06:00","0",0,"CHL_A_COR","ug/L",4.8,NA,0.0048,"mg/L"
"8302","036","Clearwater","Clearwater 3","2021-05-22","10:06:00","0",0,"CHL_A_COR","ug/L",4.9,NA,0.0049,"mg/L"
"8303","036","Clearwater","Clearwater 1","2021-05-22","11:00:00","0",0,"TN","ug/L",170,NA,0.17,"mg/L"
"8304","036","Clearwater","Clearwater 1","2021-05-22","11:00:00","0",0,"TN","ug/L",180,NA,0.18,"mg/L"
"8305","036","Clearwater","Clearwater 2","2021-05-22","09:50:00","0",0,"TN","ug/L",180,"RPD or range or CV of replicates exceeds established control",0.18,"mg/L"
"8306","036","Clearwater","Clearwater 2","2021-05-22","09:50:00","0",0,"TN","ug/L",290,"RPD or range or CV of replicates exceeds established control",0.29,"mg/L"
"8307","036","Clearwater","Clearwater 3","2021-05-22","10:06:00","0",0,"TN","ug/L",280,NA,0.28,"mg/L"
"8308","036","Clearwater","Clearwater 3","2021-05-22","10:06:00","0",0,"TN","ug/L",290,NA,0.29,"mg/L"
"8309","036","Clearwater","Clearwater 1","2021-05-22","11:00:00","0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"8310","036","Clearwater","Clearwater 1","2021-05-22","11:00:00","0",0,"TP","ug/L",8,NA,0.008,"mg/L"
"8311","036","Clearwater","Clearwater 2","2021-05-22","09:50:00","0",0,"TP","ug/L",16,NA,0.016,"mg/L"
"8312","036","Clearwater","Clearwater 2","2021-05-22","09:50:00","0",0,"TP","ug/L",19,NA,0.019,"mg/L"
"8313","036","Clearwater","Clearwater 3","2021-05-22","10:06:00","0",0,"TP","ug/L",18,NA,0.018,"mg/L"
"8314","036","Clearwater","Clearwater 3","2021-05-22","10:06:00","0",0,"TP","ug/L",20,NA,0.02,"mg/L"
"8315","036","Clearwater","Clearwater 1","2021-06-08","14:52:00","0",0,"SECCHI","m",2.14,NA,7.0209973753,"ft"
"8316","036","Clearwater","Clearwater 1","2021-06-08","14:52:00","0",0,"TN","ug/L",60,NA,0.06,"mg/L"
"8317","036","Clearwater","Clearwater 1","2021-06-08","14:52:00","0",0,"TN","ug/L",70,NA,0.07,"mg/L"
"8318","036","Clearwater","Clearwater 1","2021-06-08","14:52:00","0",0,"TN","ug/L",80,NA,0.08,"mg/L"
"8319","036","Clearwater","Clearwater 1","2021-06-08","14:52:00","0",0,"TP","ug/L",3,NA,0.003,"mg/L"
"8320","036","Clearwater","Clearwater 1","2021-06-08","14:52:00","0",0,"TP","ug/L",4,NA,0.004,"mg/L"
"8321","036","Clearwater","Clearwater 1","2021-06-08","14:52:00","0",0,"CHL_A_COR","ug/L",2.3,NA,0.0023,"mg/L"
"8322","036","Clearwater","Clearwater 1","2021-06-08","14:52:00","0",0,"CHL_A_COR","ug/L",2.4,NA,0.0024,"mg/L"
"8323","036","Clearwater","Clearwater 1","2021-06-09","11:30:00","0",0,"SECCHI","m",3.2,NA,10.498687664,"ft"
"8324","036","Clearwater","Clearwater 2","2021-06-09","10:00:00","0",0,"SECCHI","m",2.1,NA,6.8897637795,"ft"
"8325","036","Clearwater","Clearwater 3","2021-06-09","10:30:00","0",0,"SECCHI","m",0.8,NA,2.624671916,"ft"
"8326","036","Clearwater","Clearwater 4","2021-06-09","11:00:00","0",0,"SECCHI","m",1.2,NA,3.937007874,"ft"
"8327","036","Clearwater","Clearwater 1","2021-06-09","11:30:00","0",0,"CHL_A_COR","ug/L",1.2,NA,0.0012,"mg/L"
"8328","036","Clearwater","Clearwater 1","2021-06-09","11:30:00","0",0,"CHL_A_COR","ug/L",1.5,NA,0.0015,"mg/L"
"8329","036","Clearwater","Clearwater 2","2021-06-09","10:00:00","0",0,"CHL_A_COR","ug/L",4.1,NA,0.0041,"mg/L"
"8330","036","Clearwater","Clearwater 3","2021-06-09","10:30:00","0",0,"CHL_A_COR","ug/L",5.3,NA,0.0053,"mg/L"
"8331","036","Clearwater","Clearwater 3","2021-06-09","10:30:00","0",0,"CHL_A_COR","ug/L",5.6,NA,0.0056,"mg/L"
"8332","036","Clearwater","Clearwater 1","2021-06-09","11:30:00","0",0,"TN","ug/L",120,NA,0.12,"mg/L"
"8333","036","Clearwater","Clearwater 1","2021-06-09","11:30:00","0",0,"TN","ug/L",140,NA,0.14,"mg/L"
"8334","036","Clearwater","Clearwater 2","2021-06-09","10:00:00","0",0,"TN","ug/L",200,NA,0.2,"mg/L"
"8335","036","Clearwater","Clearwater 2","2021-06-09","10:00:00","0",0,"TN","ug/L",220,NA,0.22,"mg/L"
"8336","036","Clearwater","Clearwater 3","2021-06-09","10:30:00","0",0,"TN","ug/L",210,NA,0.21,"mg/L"
"8337","036","Clearwater","Clearwater 3","2021-06-09","10:30:00","0",0,"TN","ug/L",290,NA,0.29,"mg/L"
"8338","036","Clearwater","Clearwater 1","2021-06-09","11:30:00","0",0,"TP","ug/L",4,NA,0.004,"mg/L"
"8339","036","Clearwater","Clearwater 1","2021-06-09","11:30:00","0",0,"TP","ug/L",7,NA,0.007,"mg/L"
"8340","036","Clearwater","Clearwater 2","2021-06-09","10:00:00","0",0,"TP","ug/L",16,NA,0.016,"mg/L"
"8341","036","Clearwater","Clearwater 2","2021-06-09","10:00:00","0",0,"TP","ug/L",18,NA,0.018,"mg/L"
"8342","036","Clearwater","Clearwater 3","2021-06-09","10:30:00","0",0,"TP","ug/L",34,NA,0.034,"mg/L"
"8343","036","Clearwater","Clearwater 1","2021-06-23","11:00:00","0",0,"SECCHI","m",1.8,NA,5.905511811,"ft"
"8344","036","Clearwater","Clearwater 2","2021-06-23","09:37:00","0",0,"SECCHI","m",0.5,NA,1.6404199475,"ft"
"8345","036","Clearwater","Clearwater 3","2021-06-23","09:45:00","0",0,"SECCHI","m",0.6,NA,1.968503937,"ft"
"8346","036","Clearwater","Clearwater 4","2021-06-23","10:15:00","0",0,"SECCHI","m",0.8,NA,2.624671916,"ft"
"8347","036","Clearwater","Clearwater 1","2021-06-23","11:00:00","0",0,"CHL_A_COR","ug/L",3.7,NA,0.0037,"mg/L"
"8348","036","Clearwater","Clearwater 2","2021-06-23","09:37:00","0",0,"CHL_A_COR","ug/L",5.6,NA,0.0056,"mg/L"
"8349","036","Clearwater","Clearwater 2","2021-06-23","09:37:00","0",0,"CHL_A_COR","ug/L",5.7,NA,0.0057,"mg/L"
"8350","036","Clearwater","Clearwater 3","2021-06-23","09:45:00","0",0,"CHL_A_COR","ug/L",5.8,NA,0.0058,"mg/L"
"8351","036","Clearwater","Clearwater 3","2021-06-23","09:45:00","0",0,"CHL_A_COR","ug/L",6.7,NA,0.0067,"mg/L"
"8352","036","Clearwater","Clearwater 1","2021-06-23","11:00:00","0",0,"TN","ug/L",160,NA,0.16,"mg/L"
"8353","036","Clearwater","Clearwater 1","2021-06-23","11:00:00","0",0,"TN","ug/L",180,NA,0.18,"mg/L"
"8354","036","Clearwater","Clearwater 3","2021-06-23","09:45:00","0",0,"TN","ug/L",260,NA,0.26,"mg/L"
"8355","036","Clearwater","Clearwater 3","2021-06-23","09:45:00","0",0,"TN","ug/L",280,NA,0.28,"mg/L"
"8356","036","Clearwater","Clearwater 1","2021-06-23","11:00:00","0",0,"TP","ug/L",13,NA,0.013,"mg/L"
"8357","036","Clearwater","Clearwater 1","2021-06-23","11:00:00","0",0,"TP","ug/L",17,NA,0.017,"mg/L"
"8358","036","Clearwater","Clearwater 2","2021-06-23","09:37:00","0",0,"TP","ug/L",43,NA,0.043,"mg/L"
"8359","036","Clearwater","Clearwater 2","2021-06-23","09:37:00","0",0,"TP","ug/L",45,NA,0.045,"mg/L"
"8360","036","Clearwater","Clearwater 3","2021-06-23","09:45:00","0",0,"TP","ug/L",21,NA,0.021,"mg/L"
"8361","036","Clearwater","Clearwater 3","2021-06-23","09:45:00","0",0,"TP","ug/L",22,NA,0.022,"mg/L"
"8362","036","Clearwater","Clearwater 1","2021-06-29","14:24:00","0",0,"SECCHI","m",1.86,NA,6.1023622047,"ft"
"8363","036","Clearwater","Clearwater 1","2021-06-29","14:24:00","0",0,"TN","ug/L",120,NA,0.12,"mg/L"
"8364","036","Clearwater","Clearwater 1","2021-06-29","14:24:00","0",0,"TN","ug/L",140,NA,0.14,"mg/L"
"8365","036","Clearwater","Clearwater 1","2021-06-29","14:24:00","0",0,"TN","ug/L",170,NA,0.17,"mg/L"
"8366","036","Clearwater","Clearwater 1","2021-06-29","14:24:00","0",0,"TP","ug/L",9,NA,0.009,"mg/L"
"8367","036","Clearwater","Clearwater 1","2021-06-29","14:24:00","0",0,"TP","ug/L",10,NA,0.01,"mg/L"
"8368","036","Clearwater","Clearwater 1","2021-06-29","14:24:00","0",0,"CHL_A_COR","ug/L",1.8,NA,0.0018,"mg/L"
"8369","036","Clearwater","Clearwater 1","2021-06-29","14:24:00","0",0,"CHL_A_COR","ug/L",2.1,NA,0.0021,"mg/L"
"8370","036","Clearwater","Clearwater 1","2021-07-07","11:30:00","0",0,"SECCHI","m",2,NA,6.56167979,"ft"
"8371","036","Clearwater","Clearwater 2","2021-07-07","10:30:00","0",0,"SECCHI","m",0.6,NA,1.968503937,"ft"
"8372","036","Clearwater","Clearwater 3","2021-07-07","10:45:00","0",0,"SECCHI","m",0.6,NA,1.968503937,"ft"
"8373","036","Clearwater","Clearwater 4","2021-07-07","11:00:00","0",0,"SECCHI","m",0.8,NA,2.624671916,"ft"
"8374","036","Clearwater","Clearwater 1","2021-07-07","11:30:00","0",0,"CHL_A_COR","ug/L",0,"Below detection limit",0,"mg/L"
"8375","036","Clearwater","Clearwater 1","2021-07-07","11:30:00","0",0,"CHL_A_COR","ug/L",1.7,NA,0.0017,"mg/L"
"8376","036","Clearwater","Clearwater 2","2021-07-07","10:30:00","0",0,"CHL_A_COR","ug/L",4,NA,0.004,"mg/L"
"8377","036","Clearwater","Clearwater 3","2021-07-07","10:45:00","0",0,"CHL_A_COR","ug/L",5,NA,0.005,"mg/L"
"8378","036","Clearwater","Clearwater 3","2021-07-07","10:45:00","0",0,"CHL_A_COR","ug/L",5.4,NA,0.0054,"mg/L"
"8379","036","Clearwater","Clearwater 1","2021-07-07","11:30:00","0",0,"TN","ug/L",150,NA,0.15,"mg/L"
"8380","036","Clearwater","Clearwater 1","2021-07-07","11:30:00","0",0,"TN","ug/L",180,NA,0.18,"mg/L"
"8381","036","Clearwater","Clearwater 3","2021-07-07","10:45:00","0",0,"TN","ug/L",190,NA,0.19,"mg/L"
"8382","036","Clearwater","Clearwater 3","2021-07-07","10:45:00","0",0,"TN","ug/L",210,NA,0.21,"mg/L"
"8383","036","Clearwater","Clearwater 1","2021-07-07","11:30:00","0",0,"TP","ug/L",8,NA,0.008,"mg/L"
"8384","036","Clearwater","Clearwater 1","2021-07-07","11:30:00","0",0,"TP","ug/L",9,NA,0.009,"mg/L"
"8385","036","Clearwater","Clearwater 2","2021-07-07","10:30:00","0",0,"TP","ug/L",25,"RPD or range or CV of replicates exceeds established control",0.025,"mg/L"
"8386","036","Clearwater","Clearwater 2","2021-07-07","10:30:00","0",0,"TP","ug/L",31,"RPD or range or CV of replicates exceeds established control",0.031,"mg/L"
"8387","036","Clearwater","Clearwater 2","2021-07-07","10:30:00","0",0,"TP","ug/L",48,"RPD or range or CV of replicates exceeds established control",0.048,"mg/L"
"8388","036","Clearwater","Clearwater 2","2021-07-07","10:30:00","0",0,"TP","ug/L",51,"RPD or range or CV of replicates exceeds established control",0.051,"mg/L"
"8389","036","Clearwater","Clearwater 3","2021-07-07","10:45:00","0",0,"TP","ug/L",15,NA,0.015,"mg/L"
"8390","036","Clearwater","Clearwater 3","2021-07-07","10:45:00","0",0,"TP","ug/L",18,NA,0.018,"mg/L"
"8391","036","Clearwater","Clearwater 1","2021-07-15","10:30:00","0",0,"SECCHI","m",2.1,NA,6.8897637795,"ft"
"8392","036","Clearwater","Clearwater 2","2021-07-15","09:00:00","0",0,"SECCHI","m",0.7,NA,2.2965879265,"ft"
"8393","036","Clearwater","Clearwater 3","2021-07-15","09:30:00","0",0,"SECCHI","m",0.8,NA,2.624671916,"ft"
"8394","036","Clearwater","Clearwater 4","2021-07-15","10:00:00","0",0,"SECCHI","m",1.1,NA,3.6089238845,"ft"
"8395","036","Clearwater","Clearwater 1","2021-07-15","10:30:00","0",0,"CHL_A_COR","ug/L",2.9,NA,0.0029,"mg/L"
"8396","036","Clearwater","Clearwater 1","2021-07-15","10:30:00","0",0,"CHL_A_COR","ug/L",3.7,NA,0.0037,"mg/L"
"8397","036","Clearwater","Clearwater 2","2021-07-15","09:00:00","0",0,"CHL_A_COR","ug/L",3.5,NA,0.0035,"mg/L"
"8398","036","Clearwater","Clearwater 2","2021-07-15","09:00:00","0",0,"CHL_A_COR","ug/L",4.3,NA,0.0043,"mg/L"
"8399","036","Clearwater","Clearwater 3","2021-07-15","09:30:00","0",0,"CHL_A_COR","ug/L",0.9,NA,9e-04,"mg/L"
"8400","036","Clearwater","Clearwater 3","2021-07-15","09:30:00","0",0,"CHL_A_COR","ug/L",6.5,NA,0.0065,"mg/L"
"8401","036","Clearwater","Clearwater 1","2021-07-15","10:30:00","0",0,"TN","ug/L",160,NA,0.16,"mg/L"
"8402","036","Clearwater","Clearwater 1","2021-07-15","10:30:00","0",0,"TN","ug/L",170,NA,0.17,"mg/L"
"8403","036","Clearwater","Clearwater 2","2021-07-15","09:00:00","0",0,"TN","ug/L",250,NA,0.25,"mg/L"
"8404","036","Clearwater","Clearwater 2","2021-07-15","09:00:00","0",0,"TN","ug/L",260,NA,0.26,"mg/L"
"8405","036","Clearwater","Clearwater 1","2021-07-15","10:30:00","0",0,"TP","ug/L",11,NA,0.011,"mg/L"
"8406","036","Clearwater","Clearwater 1","2021-07-15","10:30:00","0",0,"TP","ug/L",12,NA,0.012,"mg/L"
"8407","036","Clearwater","Clearwater 2","2021-07-15","09:00:00","0",0,"TP","ug/L",20,NA,0.02,"mg/L"
"8408","036","Clearwater","Clearwater 2","2021-07-15","09:00:00","0",0,"TP","ug/L",22,NA,0.022,"mg/L"
"8409","036","Clearwater","Clearwater 3","2021-07-15","09:30:00","0",0,"TP","ug/L",23,"RPD or range or CV of replicates exceeds established control",0.023,"mg/L"
"8410","036","Clearwater","Clearwater 3","2021-07-15","09:30:00","0",0,"TP","ug/L",28,NA,0.028,"mg/L"
"8411","036","Clearwater","Clearwater 3","2021-07-15","09:30:00","0",0,"TP","ug/L",29,NA,0.029,"mg/L"
"8412","036","Clearwater","Clearwater 1","2021-07-21","14:09:00","0",0,"SECCHI","m",1.64,NA,5.3805774278,"ft"
"8413","036","Clearwater","Clearwater 1","2021-07-21","14:09:00","0",0,"TN","ug/L",140,NA,0.14,"mg/L"
"8414","036","Clearwater","Clearwater 1","2021-07-21","14:09:00","0",0,"TN","ug/L",160,NA,0.16,"mg/L"
"8415","036","Clearwater","Clearwater 1","2021-07-21","14:09:00","0",0,"TN","ug/L",210,NA,0.21,"mg/L"
"8416","036","Clearwater","Clearwater 1","2021-07-21","14:09:00","0",0,"TP","ug/L",11,NA,0.011,"mg/L"
"8417","036","Clearwater","Clearwater 1","2021-07-21","14:09:00","0",0,"CHL_A_COR","ug/L",3.6,NA,0.0036,"mg/L"
"8418","036","Clearwater","Clearwater 1","2021-07-21","14:09:00","0",0,"CHL_A_COR","ug/L",3.7,NA,0.0037,"mg/L"
"8419","036","Clearwater","Clearwater 1","2021-07-22","10:30:00","0",0,"SECCHI","m",2,NA,6.56167979,"ft"
"8420","036","Clearwater","Clearwater 2","2021-07-22","09:30:00","0",0,"SECCHI","m",0.6,NA,1.968503937,"ft"
"8421","036","Clearwater","Clearwater 3","2021-07-22","09:45:00","0",0,"SECCHI","m",0.9,NA,2.9527559055,"ft"
"8422","036","Clearwater","Clearwater 4","2021-07-22","10:00:00","0",0,"SECCHI","m",1.1,NA,3.6089238845,"ft"
"8423","036","Clearwater","Clearwater 1","2021-07-22","10:30:00","0",0,"CHL_A_COR","ug/L",2.7,NA,0.0027,"mg/L"
"8424","036","Clearwater","Clearwater 1","2021-07-22","10:30:00","0",0,"CHL_A_COR","ug/L",3.3,NA,0.0033,"mg/L"
"8425","036","Clearwater","Clearwater 2","2021-07-22","09:30:00","0",0,"CHL_A_COR","ug/L",5.3,NA,0.0053,"mg/L"
"8426","036","Clearwater","Clearwater 2","2021-07-22","09:30:00","0",0,"CHL_A_COR","ug/L",5.6,NA,0.0056,"mg/L"
"8427","036","Clearwater","Clearwater 3","2021-07-22","09:45:00","0",0,"CHL_A_COR","ug/L",6.6,NA,0.0066,"mg/L"
"8428","036","Clearwater","Clearwater 3","2021-07-22","09:45:00","0",0,"CHL_A_COR","ug/L",7.4,NA,0.0074,"mg/L"
"8429","036","Clearwater","Clearwater 2","2021-07-22","09:30:00","0",0,"TN","ug/L",260,NA,0.26,"mg/L"
"8430","036","Clearwater","Clearwater 2","2021-07-22","09:30:00","0",0,"TN","ug/L",300,NA,0.3,"mg/L"
"8431","036","Clearwater","Clearwater 3","2021-07-22","09:45:00","0",0,"TN","ug/L",180,NA,0.18,"mg/L"
"8432","036","Clearwater","Clearwater 3","2021-07-22","09:45:00","0",0,"TN","ug/L",230,NA,0.23,"mg/L"
"8433","036","Clearwater","Clearwater 1","2021-07-22","10:30:00","0",0,"TP","ug/L",18,NA,0.018,"mg/L"
"8434","036","Clearwater","Clearwater 1","2021-07-22","10:30:00","0",0,"TP","ug/L",20,NA,0.02,"mg/L"
"8435","036","Clearwater","Clearwater 2","2021-07-22","09:30:00","0",0,"TP","ug/L",37,NA,0.037,"mg/L"
"8436","036","Clearwater","Clearwater 2","2021-07-22","09:30:00","0",0,"TP","ug/L",41,NA,0.041,"mg/L"
"8437","036","Clearwater","Clearwater 3","2021-07-22","09:45:00","0",0,"TP","ug/L",14,NA,0.014,"mg/L"
"8438","036","Clearwater","Clearwater 1","2021-08-10","13:55:00","0",0,"SECCHI","m",2.01,NA,6.59448818895,"ft"
"8439","036","Clearwater","Clearwater 1","2021-08-10","13:55:00","0",0,"TN","ug/L",100,NA,0.1,"mg/L"
"8440","036","Clearwater","Clearwater 1","2021-08-10","13:55:00","0",0,"TN","ug/L",130,NA,0.13,"mg/L"
"8441","036","Clearwater","Clearwater 1","2021-08-10","13:55:00","0",0,"TN","ug/L",160,NA,0.16,"mg/L"
"8442","036","Clearwater","Clearwater 1","2021-08-10","13:55:00","0",0,"TP","ug/L",9,NA,0.009,"mg/L"
"8443","036","Clearwater","Clearwater 1","2021-08-10","13:55:00","0",0,"TP","ug/L",11,NA,0.011,"mg/L"
"8444","036","Clearwater","Clearwater 1","2021-08-10","13:55:00","0",0,"CHL_A_COR","ug/L",1.5,NA,0.0015,"mg/L"
"8445","036","Clearwater","Clearwater 1","2021-08-10","13:55:00","0",0,"CHL_A_COR","ug/L",1.6,NA,0.0016,"mg/L"
"8446","036","Clearwater","Clearwater 1","2021-09-03","11:00:00","0",0,"SECCHI","m",1.5,NA,4.9212598425,"ft"
"8447","036","Clearwater","Clearwater 2","2021-09-03","10:00:00","0",0,"SECCHI","m",0.4,NA,1.312335958,"ft"
"8448","036","Clearwater","Clearwater 3","2021-09-03","10:15:00","0",0,"SECCHI","m",0.7,NA,2.2965879265,"ft"
"8449","036","Clearwater","Clearwater 4","2021-09-03","10:30:00","0",0,"SECCHI","m",0.7,NA,2.2965879265,"ft"
"8450","036","Clearwater","Clearwater 1","2021-09-03","11:00:00","0",0,"CHL_A_COR","ug/L",4.3,NA,0.0043,"mg/L"
"8451","036","Clearwater","Clearwater 1","2021-09-03","11:00:00","0",0,"CHL_A_COR","ug/L",4.6,NA,0.0046,"mg/L"
"8452","036","Clearwater","Clearwater 2","2021-09-03","10:00:00","0",0,"CHL_A_COR","ug/L",6.3,NA,0.0063,"mg/L"
"8453","036","Clearwater","Clearwater 2","2021-09-03","10:00:00","0",0,"CHL_A_COR","ug/L",7.8,NA,0.0078,"mg/L"
"8454","036","Clearwater","Clearwater 3","2021-09-03","10:15:00","0",0,"CHL_A_COR","ug/L",5.5,NA,0.0055,"mg/L"
"8455","036","Clearwater","Clearwater 3","2021-09-03","10:15:00","0",0,"CHL_A_COR","ug/L",9.8,NA,0.0098,"mg/L"
"8456","036","Clearwater","Clearwater 1","2021-09-03","11:00:00","0",0,"TN","ug/L",140,NA,0.14,"mg/L"
"8457","036","Clearwater","Clearwater 1","2021-09-03","11:00:00","0",0,"TN","ug/L",160,NA,0.16,"mg/L"
"8458","036","Clearwater","Clearwater 2","2021-09-03","10:00:00","0",0,"TN","ug/L",170,NA,0.17,"mg/L"
"8459","036","Clearwater","Clearwater 2","2021-09-03","10:00:00","0",0,"TN","ug/L",200,NA,0.2,"mg/L"
"8460","036","Clearwater","Clearwater 3","2021-09-03","10:15:00","0",0,"TN","ug/L",210,NA,0.21,"mg/L"
"8461","036","Clearwater","Clearwater 1","2021-09-03","11:00:00","0",0,"TP","ug/L",14,NA,0.014,"mg/L"
"8462","036","Clearwater","Clearwater 2","2021-09-03","10:00:00","0",0,"TP","ug/L",30,"RPD or range or CV of replicates exceeds established control",0.03,"mg/L"
"8463","036","Clearwater","Clearwater 2","2021-09-03","10:00:00","0",0,"TP","ug/L",32,"RPD or range or CV of replicates exceeds established control",0.032,"mg/L"
"8464","036","Clearwater","Clearwater 3","2021-09-03","10:15:00","0",0,"TP","ug/L",22,NA,0.022,"mg/L"
"8465","036","Clearwater","Clearwater 3","2021-09-03","10:15:00","0",0,"TP","ug/L",24,NA,0.024,"mg/L"
"8466","036","Clearwater","Clearwater 1","2021-09-08","14:07:00","0",0,"SECCHI","m",1.3,NA,4.2650918635,"ft"
"8467","036","Clearwater","Clearwater 2","2021-09-08","13:19:00","0",0,"SECCHI","m",0.3,NA,0.9842519685,"ft"
"8468","036","Clearwater","Clearwater 3","2021-09-08","13:30:00","0",0,"SECCHI","m",0.6,NA,1.968503937,"ft"
"8469","036","Clearwater","Clearwater 4","2021-09-08","13:49:00","0",0,"SECCHI","m",0.8,NA,2.624671916,"ft"
"8470","036","Clearwater","Clearwater 1","2021-09-08","14:07:00","0",0,"CHL_A_COR","ug/L",4,NA,0.004,"mg/L"
"8471","036","Clearwater","Clearwater 1","2021-09-08","14:07:00","0",0,"CHL_A_COR","ug/L",5.5,NA,0.0055,"mg/L"
"8472","036","Clearwater","Clearwater 2","2021-09-08","13:19:00","0",0,"CHL_A_COR","ug/L",6.9,NA,0.0069,"mg/L"
"8473","036","Clearwater","Clearwater 2","2021-09-08","13:19:00","0",0,"CHL_A_COR","ug/L",11.5,NA,0.0115,"mg/L"
"8474","036","Clearwater","Clearwater 3","2021-09-08","13:30:00","0",0,"CHL_A_COR","ug/L",1.3,NA,0.0013,"mg/L"
"8475","036","Clearwater","Clearwater 3","2021-09-08","13:30:00","0",0,"CHL_A_COR","ug/L",1.6,NA,0.0016,"mg/L"
"8476","036","Clearwater","Clearwater 1","2021-09-08","14:07:00","0",0,"TN","ug/L",100,NA,0.1,"mg/L"
"8477","036","Clearwater","Clearwater 1","2021-09-08","14:07:00","0",0,"TN","ug/L",110,NA,0.11,"mg/L"
"8478","036","Clearwater","Clearwater 2","2021-09-08","13:19:00","0",0,"TN","ug/L",290,NA,0.29,"mg/L"
"8479","036","Clearwater","Clearwater 3","2021-09-08","13:30:00","0",0,"TN","ug/L",210,NA,0.21,"mg/L"
"8480","036","Clearwater","Clearwater 3","2021-09-08","13:30:00","0",0,"TN","ug/L",240,NA,0.24,"mg/L"
"8481","036","Clearwater","Clearwater 1","2021-09-08","14:07:00","0",0,"TP","ug/L",10,NA,0.01,"mg/L"
"8482","036","Clearwater","Clearwater 1","2021-09-08","14:07:00","0",0,"TP","ug/L",11,NA,0.011,"mg/L"
