MULakeNumber,waterBody,samplingSite,Date,Time,beginDepth,endDepth_m,parameterType,unit,parameterValue,parameterValueQCCodeDesc
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,TP,ug/L,13,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,TP,ug/L,14,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,TP,ug/L,15,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,PIM,mg/L,0.2,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,PIM,mg/L,0.7,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,POM,mg/L,3.6,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,POM,mg/L,3.8,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,TSS,mg/L,3.8,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,TSS,mg/L,4.5,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,0.5,MIC_tox,ug/L,0.1,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,0.5,MIC_tox,ug/L,0.12,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,0.5,CYL_tox,ug/L,1.05,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,0.5,ANA_tox,ug/L,0.16,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,0.5,SAX_tox,ug/L,0,Below detection limit
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,0,CHL_A_COR,ug/L,2.6,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,0,CHL_A_lab,ug/L,3.5,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,0,PHEO,ug/L,2.1,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,CHL_A_COR,ug/L,3.7,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,CHL_A_lab,ug/L,5.2,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,PHEO,ug/L,3.4,NA
093,Stockton,Stockton 1,2021-08-04,14:38:00,0,6.5,PHEO,ug/L,3.5,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,SECCHI,m,0.4,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,CHL_A_COR,ug/L,27.6,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,CHL_A_COR,ug/L,28.6,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,CHL_A_lab,ug/L,42.9,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,CHL_A_lab,ug/L,43.8,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,TN,ug/L,770,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,TN,ug/L,830,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,TDN,ug/L,340,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,TDN,ug/L,350,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,NH4,ug/L,97,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,NH4,ug/L,100,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,NO3,ug/L,11,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,PHEO,ug/L,31,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,PHEO,ug/L,35.2,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,TP,ug/L,98,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,TP,ug/L,100,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,PIM,mg/L,22,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,PIM,mg/L,23,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,POM,mg/L,6,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,POM,mg/L,7.5,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,TSS,mg/L,29,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0,TSS,mg/L,29.5,NA
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0.5,MIC_tox,ug/L,0.064,Below detection limit
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0.5,MIC_tox,ug/L,0.079,Below detection limit
093,Stockton,Stockton 8,2021-08-08,10:35:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,SECCHI,m,1.6,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,CHL_A_COR,ug/L,3.3,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,CHL_A_COR,ug/L,4,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,CHL_A_lab,ug/L,8.2,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,CHL_A_lab,ug/L,8.4,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,TN,ug/L,350,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,TDN,ug/L,200,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,TDN,ug/L,240,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,NH4,ug/L,3,Below detection limit
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,NH4,ug/L,13,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,NO3,ug/L,0,Below detection limit
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,PHEO,ug/L,9.4,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,PHEO,ug/L,10.6,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,TP,ug/L,17,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,PIM,mg/L,0.4,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,PIM,mg/L,0.6,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,POM,mg/L,3.2,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,POM,mg/L,3.6,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,TSS,mg/L,3.6,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0,TSS,mg/L,4.2,NA
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0.5,MIC_tox,ug/L,0,Below detection limit
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0.5,MIC_tox,ug/L,0.033,Below detection limit
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
093,Stockton,Stockton 6,2021-08-10,11:45:00,0,0.5,CYL_tox,ug/L,0.004,Below detection limit
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,SECCHI,m,3,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,CHL_A_COR,ug/L,2.7,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,CHL_A_lab,ug/L,6,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,CHL_A_lab,ug/L,6.5,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,TN,ug/L,270,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,PHEO,ug/L,7,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,PHEO,ug/L,8.2,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,TP,ug/L,10,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,PIM,mg/L,0.4,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,PIM,mg/L,0.8,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,POM,mg/L,6,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,POM,mg/L,7.6,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,TSS,mg/L,6.8,NA
093,Stockton,Stockton 1,2021-08-15,08:35:00,0,0,TSS,mg/L,8,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,SECCHI,m,0.4,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,CHL_A_COR,ug/L,29.5,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,CHL_A_COR,ug/L,30,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,CHL_A_lab,ug/L,46.3,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,CHL_A_lab,ug/L,47.3,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,TN,ug/L,850,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,TN,ug/L,910,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,TDN,ug/L,390,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,TDN,ug/L,420,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,NH4,ug/L,70,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,NH4,ug/L,72,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,NO3,ug/L,7,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,NO3,ug/L,8,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,PHEO,ug/L,36.3,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,PHEO,ug/L,37.5,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,TP,ug/L,100,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,TP,ug/L,101,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,PIM,mg/L,16.5,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,PIM,mg/L,17,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,POM,mg/L,7.5,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,POM,mg/L,8.5,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,TSS,mg/L,24.5,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0,TSS,mg/L,25,NA
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0.5,MIC_tox,ug/L,0.062,Below detection limit
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0.5,MIC_tox,ug/L,0.074,Below detection limit
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0.5,CYL_tox,ug/L,0.008,Below detection limit
093,Stockton,Stockton 8,2021-08-29,09:15:00,0,0.5,CYL_tox,ug/L,0.034,Below detection limit
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,SECCHI,m,1.3,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,CHL_A_COR,ug/L,4.1,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,CHL_A_COR,ug/L,8.7,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,CHL_A_lab,ug/L,10.8,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,CHL_A_lab,ug/L,11.1,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,TN,ug/L,330,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,TN,ug/L,350,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,TDN,ug/L,210,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,TDN,ug/L,220,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,NH4,ug/L,2,Below detection limit
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,NH4,ug/L,12,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,NO3,ug/L,0,Below detection limit
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,PHEO,ug/L,5,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,PHEO,ug/L,14.5,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,TP,ug/L,18,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,PIM,mg/L,0.8,RPD or range or CV of replicates exceeds established control
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,PIM,mg/L,1.6,RPD or range or CV of replicates exceeds established control
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,POM,mg/L,3,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,TSS,mg/L,3.8,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0,TSS,mg/L,4.6,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0.5,MIC_tox,ug/L,0.014,Below detection limit
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0.5,MIC_tox,ug/L,0.034,Below detection limit
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0.5,CYL_tox,ug/L,0.071,NA
093,Stockton,Stockton 6,2021-08-30,17:45:00,0,0.5,CYL_tox,ug/L,0.092,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,SECCHI,m,2.8,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,CHL_A_COR,ug/L,2.7,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,CHL_A_COR,ug/L,2.8,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,CHL_A_lab,ug/L,5.4,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,CHL_A_lab,ug/L,5.6,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,TN,ug/L,260,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,TN,ug/L,310,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,PHEO,ug/L,5.7,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,PHEO,ug/L,6.2,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,TP,ug/L,8,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,PIM,mg/L,0.4,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,POM,mg/L,7.4,NA
093,Stockton,Stockton 1,2021-08-31,10:45:00,0,0,TSS,mg/L,7.8,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,SECCHI,m,0.3,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,CHL_A_COR,ug/L,20.9,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,CHL_A_COR,ug/L,32.6,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,CHL_A_lab,ug/L,46.9,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,CHL_A_lab,ug/L,50.2,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,TN,ug/L,840,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,TDN,ug/L,290,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,TDN,ug/L,320,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,NH4,ug/L,0,Below detection limit
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,NH4,ug/L,5,Below detection limit
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,NO3,ug/L,5,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,NO3,ug/L,6,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,PHEO,ug/L,38.1,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,PHEO,ug/L,56.5,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,TP,ug/L,113,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,TP,ug/L,115,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,PIM,mg/L,22,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,PIM,mg/L,22.5,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,POM,mg/L,9.5,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,TSS,mg/L,31.5,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0,TSS,mg/L,32,NA
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0.5,MIC_tox,ug/L,0.015,Below detection limit
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0.5,MIC_tox,ug/L,0.079,Below detection limit
093,Stockton,Stockton 8,2021-09-19,10:20:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,SECCHI,m,0.9,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,CHL_A_COR,ug/L,4.2,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,CHL_A_COR,ug/L,5.9,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,CHL_A_lab,ug/L,15.3,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,CHL_A_lab,ug/L,15.9,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,TN,ug/L,350,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,TN,ug/L,360,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,TDN,ug/L,220,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,TDN,ug/L,240,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,NH4,ug/L,0,Below detection limit
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,NH4,ug/L,3,Below detection limit
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,NO3,ug/L,0,Below detection limit
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,PHEO,ug/L,21.7,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,PHEO,ug/L,24,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,TP,ug/L,22,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,TP,ug/L,23,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,PIM,mg/L,0.8,RPD or range or CV of replicates exceeds established control
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,PIM,mg/L,2.2,RPD or range or CV of replicates exceeds established control
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,POM,mg/L,3.8,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,POM,mg/L,4.6,NA
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,TSS,mg/L,4.6,RPD or range or CV of replicates exceeds established control
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0,TSS,mg/L,6.8,RPD or range or CV of replicates exceeds established control
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0.5,MIC_tox,ug/L,0,Below detection limit
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0.5,MIC_tox,ug/L,0.025,Below detection limit
093,Stockton,Stockton 6,2021-09-20,17:30:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,SECCHI,m,2.1,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,CHL_A_COR,ug/L,1.1,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,CHL_A_COR,ug/L,4,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,CHL_A_lab,ug/L,9.8,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,CHL_A_lab,ug/L,10.1,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,TN,ug/L,260,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,TN,ug/L,330,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,PHEO,ug/L,13.3,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,PHEO,ug/L,19,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,TP,ug/L,9,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,PIM,mg/L,0.6,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,PIM,mg/L,0.8,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,POM,mg/L,3.2,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,TSS,mg/L,3.8,NA
093,Stockton,Stockton 1,2021-09-23,09:35:00,0,0,TSS,mg/L,4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-01-05,NA,2,2,PIM,mg/L,0,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-01-05,NA,2,2,PIM,mg/L,0.4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-01-05,NA,2,2,POM,mg/L,0.8,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-01-05,NA,2,2,POM,mg/L,2,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-01-05,NA,2,2,POM,mg/L,1.6,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-01-05,NA,2,2,TN,ug/L,860,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-01-05,NA,2,2,TN,ug/L,810,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-01-05,NA,2,2,TP,ug/L,8,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-01-05,NA,2,2,TP,ug/L,7,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-01-05,NA,2,2,TSS,mg/L,2.4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-01-05,NA,2,2,TSS,mg/L,1.6,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,PIM,mg/L,4.8,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,PIM,mg/L,6,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,POM,mg/L,2.8,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,POM,mg/L,2.4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,POM,mg/L,1.6,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,TN,ug/L,880,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,TN,ug/L,930,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,TN,ug/L,910,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,TP,ug/L,46,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,TP,ug/L,43,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,TP,ug/L,41,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,TSS,mg/L,7.6,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-18,NA,2,2,TSS,mg/L,7.2,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,PIM,mg/L,4.4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,PIM,mg/L,5.6,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,PIM,mg/L,4.8,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,POM,mg/L,3.2,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,POM,mg/L,4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,POM,mg/L,3.6,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,TN,ug/L,930,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,TN,ug/L,960,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,TP,ug/L,40,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,TP,ug/L,37,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,TP,ug/L,38,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,TSS,mg/L,7.6,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,TSS,mg/L,9.6,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-03-25,NA,2,2,TSS,mg/L,8.4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,PIM,mg/L,1.2,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,PIM,mg/L,0.8,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,PIM,mg/L,4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,POM,mg/L,1.2,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,POM,mg/L,2.4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,POM,mg/L,2,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,TN,ug/L,670,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,TN,ug/L,660,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,TN,ug/L,680,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,TP,ug/L,10,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,TP,ug/L,9,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,TSS,mg/L,2.4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,TSS,mg/L,3.2,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-02,NA,2,2,TSS,mg/L,6,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-09,NA,2,2,PIM,mg/L,0,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-09,NA,2,2,PIM,mg/L,4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-09,NA,2,2,PIM,mg/L,6,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-09,NA,2,2,POM,mg/L,2.4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-09,NA,2,2,POM,mg/L,4,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-09,NA,2,2,POM,mg/L,5.2,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-09,NA,2,2,TN,ug/L,610,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-09,NA,2,2,TN,ug/L,660,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-09,NA,2,2,TN,ug/L,650,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-09,NA,2,2,TP,ug/L,15,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-09,NA,2,2,TSS,mg/L,8,NA
095-01,McDaniel,Springfield Water Treatment Plant,2021-04-09,NA,2,2,TSS,mg/L,11.2,NA
096,Fellows,Fellows 1,2021-05-01,11:00:00,0,0,SECCHI,m,3.2,NA
096,Fellows,Fellows 1,2021-05-01,11:00:00,0,0,CHL_A_COR,ug/L,5.7,NA
096,Fellows,Fellows 1,2021-05-01,11:00:00,0,0,CHL_A_COR,ug/L,6.9,NA
096,Fellows,Fellows 1,2021-05-01,11:00:00,0,0,CHL_A_lab,ug/L,5.7,NA
096,Fellows,Fellows 1,2021-05-01,11:00:00,0,0,CHL_A_lab,ug/L,6.9,NA
