parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc,
TN,TN151 ,,,151,092,EPI,2024-05-28,12:47:00 PM,0,4.042,,ug/L,630,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN152 ,,,152,092,EPI,2024-05-28,12:47:00 PM,0,4.042,,ug/L,620,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN153 ,,,153,092,EPI,2024-05-28,12:47:00 PM,0,4.042,,ug/L,630,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN148 ,,,148,092,SURF,2024-05-28,12:47:00 PM,0,0,,ug/L,550,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN149 ,,,149,092,SURF,2024-05-28,12:47:00 PM,0,0,,ug/L,590,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN150 ,,,150,092,SURF,2024-05-28,12:47:00 PM,0,0,,ug/L,590,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN667 ,,,667,092,EPI,2024-06-27,10:50:00 AM,0,4.04,,ug/L,510,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN668 ,,,668,092,EPI,2024-06-27,10:50:00 AM,0,4.04,,ug/L,590,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN669 ,,,669,092,EPI,2024-06-27,10:50:00 AM,0,4.04,,ug/L,570,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN664 ,,,664,092,SURF,2024-06-27,10:50:00 AM,0,0,,ug/L,520,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN665 ,,,665,092,SURF,2024-06-27,10:50:00 AM,0,0,,ug/L,530,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN666 ,,,666,092,SURF,2024-06-27,10:50:00 AM,0,0,,ug/L,510,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN836 ,,,836,092,EPI,2024-07-15,12:52:00 PM,0,6.282,,ug/L,540,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN837 ,,,837,092,EPI,2024-07-15,12:52:00 PM,0,6.282,,ug/L,550,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN838 ,,,838,092,EPI,2024-07-15,12:52:00 PM,0,6.282,,ug/L,550,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN833 ,,,833,092,SURF,2024-07-15,12:52:00 PM,0,0,,ug/L,550,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN834 ,,,834,092,SURF,2024-07-15,12:52:00 PM,0,0,,ug/L,560,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN835 ,,,835,092,SURF,2024-07-15,12:52:00 PM,0,0,,ug/L,630,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN1222 ,,,1222,092,EPI,2024-08-05,12:29:00 PM,0,2.562,,ug/L,610,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN1223 ,,,1223,092,EPI,2024-08-05,12:29:00 PM,0,2.562,,ug/L,570,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN1224 ,,,1224,092,EPI,2024-08-05,12:29:00 PM,0,2.562,,ug/L,580,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN1219 ,,,1219,092,SURF,2024-08-05,12:29:00 PM,0,0,,ug/L,610,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN1220 ,,,1220,092,SURF,2024-08-05,12:29:00 PM,0,0,,ug/L,560,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN1221 ,,,1221,092,SURF,2024-08-05,12:29:00 PM,0,0,,ug/L,570,,,Pomme_De_Terre,Pomme de Terre 1,,
TN,TN907 ,,,907,093,EPI,2024-07-16,12:20:00 PM,0,7.5,,ug/L,340,,,Stockton,Stockton 1,,
TN,TN908 ,,,908,093,EPI,2024-07-16,12:20:00 PM,0,7.5,,ug/L,380,,,Stockton,Stockton 1,,
TN,TN909 ,,,909,093,EPI,2024-07-16,12:20:00 PM,0,7.5,,ug/L,380,,,Stockton,Stockton 1,,
TN,TN905 ,,,905,093,SURF,2024-07-16,12:20:00 PM,0,0,,ug/L,330,,,Stockton,Stockton 1,,
TN,TN906 ,,,906,093,SURF,2024-07-16,12:20:00 PM,0,0,,ug/L,360,,,Stockton,Stockton 1,,
TN,TN1720 ,,,1720,093,SURF,2024-07-16,12:20:00 PM,0,0,,ug/L,320,,,Stockton,Stockton 1,,
TN,TN1721 ,,,1721,093,SURF,2024-07-16,12:20:00 PM,0,0,,ug/L,320,,,Stockton,Stockton 1,,
TN,TN1722 ,,,1722,093,SURF,2024-07-16,12:20:00 PM,0,0,,ug/L,310,,,Stockton,Stockton 1,,
TN,TN1297 ,,,1297,093,EPI,2024-08-07,1:34:00 PM,0,3.68,,ug/L,400,,,Stockton,Stockton 1,,
TN,TN1298 ,,,1298,093,EPI,2024-08-07,1:34:00 PM,0,3.68,,ug/L,470,,,Stockton,Stockton 1,,
TN,TN1299 ,,,1299,093,EPI,2024-08-07,1:34:00 PM,0,3.68,,ug/L,440,,,Stockton,Stockton 1,,
TN,TN1294 ,,,1294,093,SURF,2024-08-07,1:34:00 PM,0,0,,ug/L,460,,,Stockton,Stockton 1,,
TN,TN1295 ,,,1295,093,SURF,2024-08-07,1:34:00 PM,0,0,,ug/L,490,,,Stockton,Stockton 1,,
TN,TN1296 ,,,1296,093,SURF,2024-08-07,1:34:00 PM,0,0,,ug/L,560,,,Stockton,Stockton 1,,
TN,TN1504 ,,,1504,093,EPI,2024-08-27,2:37:00 PM,0,7.75,,ug/L,420,,,Stockton,Stockton 1,,
TN,TN1505 ,,,1505,093,EPI,2024-08-27,2:37:00 PM,0,7.75,,ug/L,430,,,Stockton,Stockton 1,,
TN,TN1506 ,,,1506,093,EPI,2024-08-27,2:37:00 PM,0,7.75,,ug/L,430,,,Stockton,Stockton 1,,
TN,TN1501 ,,,1501,093,SURF,2024-08-27,2:37:00 PM,0,0,,ug/L,610,,,Stockton,Stockton 1,,
TN,TN1502 ,,,1502,093,SURF,2024-08-27,2:37:00 PM,0,0,,ug/L,620,,,Stockton,Stockton 1,,
TN,TN1503 ,,,1503,093,SURF,2024-08-27,2:37:00 PM,0,0,,ug/L,620,,,Stockton,Stockton 1,,
TN,TN1528 ,,,1528,093,EPI,2024-09-03,2:35:00 PM,0,2.1,,ug/L,390,,,Stockton,Stockton 1,,
TN,TN1529 ,,,1529,093,EPI,2024-09-03,2:35:00 PM,0,2.1,,ug/L,430,,,Stockton,Stockton 1,,
TN,TN1530 ,,,1530,093,EPI,2024-09-03,2:35:00 PM,0,2.1,,ug/L,400,,,Stockton,Stockton 1,,
TN,TN1525 ,,,1525,093,SURF,2024-09-03,2:35:00 PM,0,0,,ug/L,380,,,Stockton,Stockton 1,,
TN,TN1526 ,,,1526,093,SURF,2024-09-03,2:35:00 PM,0,0,,ug/L,410,,,Stockton,Stockton 1,,
TN,TN1527 ,,,1527,093,SURF,2024-09-03,2:35:00 PM,0,0,,ug/L,450,,,Stockton,Stockton 1,,
TN,TN139 ,,,139,096,EPI,2024-05-28,3:12:00 PM,0,2.525,,ug/L,420,,,Fellows,Fellows 1,,
TN,TN141 ,,,141,096,EPI,2024-05-28,3:12:00 PM,0,2.525,,ug/L,390,,,Fellows,Fellows 1,,
TN,TN1636 ,,,1636,096,EPI,2024-05-28,3:12:00 PM,0,2.525,,ug/L,350,,,Fellows,Fellows 1,,
TN,TN1637 ,,,1637,096,EPI,2024-05-28,3:12:00 PM,0,2.525,,ug/L,350,,,Fellows,Fellows 1,,
TN,TN1638 ,,,1638,096,EPI,2024-05-28,3:12:00 PM,0,2.525,,ug/L,350,,,Fellows,Fellows 1,,
TN,TN136 ,,,136,096,SURF,2024-05-28,3:12:00 PM,0,0,,ug/L,390,,,Fellows,Fellows 1,,
TN,TN137 ,,,137,096,SURF,2024-05-28,3:12:00 PM,0,0,,ug/L,380,,,Fellows,Fellows 1,,
TN,TN138 ,,,138,096,SURF,2024-05-28,3:12:00 PM,0,0,,ug/L,390,,,Fellows,Fellows 1,,
TN,TN445 ,,,445,096,EPI,2024-06-18,3:04:00 PM,0,2.58,,ug/L,490,,,Fellows,Fellows 1,,
TN,TN446 ,,,446,096,EPI,2024-06-18,3:04:00 PM,0,2.58,,ug/L,510,,,Fellows,Fellows 1,,
TN,TN447 ,,,447,096,EPI,2024-06-18,3:04:00 PM,0,2.58,,ug/L,510,,,Fellows,Fellows 1,,
TN,TN442 ,,,442,096,SURF,2024-06-18,3:04:00 PM,0,0,,ug/L,480,,,Fellows,Fellows 1,,
TN,TN443 ,,,443,096,SURF,2024-06-18,3:04:00 PM,0,0,,ug/L,540,,,Fellows,Fellows 1,,
TN,TN444 ,,,444,096,SURF,2024-06-18,3:04:00 PM,0,0,,ug/L,550,,,Fellows,Fellows 1,,
TN,TN752 ,,,752,096,EPI,2024-07-15,3:22:00 PM,0,2.266,,ug/L,360,,,Fellows,Fellows 1,,
TN,TN753 ,,,753,096,EPI,2024-07-15,3:22:00 PM,0,2.266,,ug/L,370,,,Fellows,Fellows 1,,
TN,TN832 ,,,832,096,EPI,2024-07-15,3:22:00 PM,0,2.266,,ug/L,340,,,Fellows,Fellows 1,,
TN,TN722 ,,,722,096,SURF,2024-07-15,3:22:00 PM,0,0,,ug/L,380,,,Fellows,Fellows 1,,
TN,TN737 ,,,737,096,SURF,2024-07-15,3:22:00 PM,0,0,,ug/L,360,,,Fellows,Fellows 1,,
TN,TN751 ,,,751,096,SURF,2024-07-15,3:22:00 PM,0,0,,ug/L,350,,,Fellows,Fellows 1,,
TN,TN1216 ,,,1216,096,EPI,2024-08-05,2:57:00 PM,0,1.766,,ug/L,430,,,Fellows,Fellows 1,,
TN,TN1217 ,,,1217,096,EPI,2024-08-05,2:57:00 PM,0,1.766,,ug/L,440,,,Fellows,Fellows 1,,
TN,TN1218 ,,,1218,096,EPI,2024-08-05,2:57:00 PM,0,1.766,,ug/L,420,,,Fellows,Fellows 1,,
TN,TN1213 ,,,1213,096,SURF,2024-08-05,2:57:00 PM,0,0,,ug/L,400,,,Fellows,Fellows 1,,
TN,TN1214 ,,,1214,096,SURF,2024-08-05,2:57:00 PM,0,0,,ug/L,420,,,Fellows,Fellows 1,,
TN,TN1215 ,,,1215,096,SURF,2024-08-05,2:57:00 PM,0,0,,ug/L,410,,,Fellows,Fellows 1,,
TN,TN223 ,,,223,098,EPI,2024-05-23,1:51:00 PM,0,4.8,,ug/L,430,,,Table_Rock,Table Rock 1,,
TN,TN224 ,,,224,098,EPI,2024-05-23,1:51:00 PM,0,4.8,,ug/L,420,,,Table_Rock,Table Rock 1,,
TN,TN225 ,,,225,098,EPI,2024-05-23,1:51:00 PM,0,4.8,,ug/L,440,,,Table_Rock,Table Rock 1,,
TN,TN220 ,,,220,098,SURF,2024-05-23,1:51:00 PM,0,0,,ug/L,400,,,Table_Rock,Table Rock 1,,
TN,TN221 ,,,221,098,SURF,2024-05-23,1:51:00 PM,0,0,,ug/L,430,,,Table_Rock,Table Rock 1,,
TN,TN222 ,,,222,098,SURF,2024-05-23,1:51:00 PM,0,0,,ug/L,430,,,Table_Rock,Table Rock 1,,
TN,TN890 ,,,890,098,EPI,2024-07-24,12:58:00 PM,0,6.25,,ug/L,410,,,Table_Rock,Table Rock 1,,
TN,TN891 ,,,891,098,EPI,2024-07-24,12:58:00 PM,0,6.25,,ug/L,410,,,Table_Rock,Table Rock 1,,
TN,TN892 ,,,892,098,EPI,2024-07-24,12:58:00 PM,0,6.25,,ug/L,390,,,Table_Rock,Table Rock 1,,
TN,TN887 ,,,887,098,SURF,2024-07-24,12:58:00 PM,0,0,,ug/L,410,,,Table_Rock,Table Rock 1,,
TN,TN888 ,,,888,098,SURF,2024-07-24,12:58:00 PM,0,0,,ug/L,430,,,Table_Rock,Table Rock 1,,
TN,TN889 ,,,889,098,SURF,2024-07-24,12:58:00 PM,0,0,,ug/L,400,,,Table_Rock,Table Rock 1,,
TN,TN1567 ,,,1567,098,EPI,2024-09-24,9:54:00 AM,0,12,,ug/L,330,,,Table_Rock,Table Rock 1,,
TN,TN1568 ,,,1568,098,EPI,2024-09-24,9:54:00 AM,0,12,,ug/L,330,,,Table_Rock,Table Rock 1,,
TN,TN1569 ,,,1569,098,EPI,2024-09-24,9:54:00 AM,0,12,,ug/L,340,,,Table_Rock,Table Rock 1,,
TN,TN1570 ,,,1570,098,SURF,2024-09-24,9:54:00 AM,0,0,,ug/L,310,,,Table_Rock,Table Rock 1,,
TN,TN1571 ,,,1571,098,SURF,2024-09-24,9:54:00 AM,0,0,,ug/L,360,,,Table_Rock,Table Rock 1,,
TN,TN1572 ,,,1572,098,SURF,2024-09-24,9:54:00 AM,0,0,,ug/L,310,,,Table_Rock,Table Rock 1,,
TN,TN313 ,,,313,110,EPI,2024-06-07,6:34:00 PM,0,1.5,,ug/L,490,,,Little_Prairie,Little Prairie 1,,
TN,TN314 ,,,314,110,EPI,2024-06-07,6:34:00 PM,0,1.5,,ug/L,460,,,Little_Prairie,Little Prairie 1,,
TN,TN315 ,,,315,110,EPI,2024-06-07,6:34:00 PM,0,1.5,,ug/L,420,,,Little_Prairie,Little Prairie 1,,
TN,TN310 ,,,310,110,SURF,2024-06-07,6:34:00 PM,0,0,,ug/L,570,,,Little_Prairie,Little Prairie 1,,
TN,TN311 ,,,311,110,SURF,2024-06-07,6:34:00 PM,0,0,,ug/L,520,,,Little_Prairie,Little Prairie 1,,
TN,TN312 ,,,312,110,SURF,2024-06-07,6:34:00 PM,0,0,,ug/L,530,,,Little_Prairie,Little Prairie 1,,
TN,TN655 ,,,655,110,EPI,2024-06-26,4:07:00 PM,0,1.555,,ug/L,460,,,Little_Prairie,Little Prairie 1,,
TN,TN656 ,,,656,110,EPI,2024-06-26,4:07:00 PM,0,1.555,,ug/L,510,,,Little_Prairie,Little Prairie 1,,
TN,TN657 ,,,657,110,EPI,2024-06-26,4:07:00 PM,0,1.555,,ug/L,470,,,Little_Prairie,Little Prairie 1,,
TN,TN652 ,,,652,110,SURF,2024-06-26,4:07:00 PM,0,0,,ug/L,460,,,Little_Prairie,Little Prairie 1,,
TN,TN653 ,,,653,110,SURF,2024-06-26,4:07:00 PM,0,0,,ug/L,500,,,Little_Prairie,Little Prairie 1,,
TN,TN654 ,,,654,110,SURF,2024-06-26,4:07:00 PM,0,0,,ug/L,470,,,Little_Prairie,Little Prairie 1,,
TN,TN1039 ,,,1039,110,EPI,2024-07-24,3:39:00 PM,0,2.094,,ug/L,470,,,Little_Prairie,Little Prairie 1,,
TN,TN1040 ,,,1040,110,EPI,2024-07-24,3:39:00 PM,0,2.094,,ug/L,450,,,Little_Prairie,Little Prairie 1,,
TN,TN1041 ,,,1041,110,EPI,2024-07-24,3:39:00 PM,0,2.094,,ug/L,480,,,Little_Prairie,Little Prairie 1,,
TN,TN893 ,,,893,110,SURF,2024-07-24,3:39:00 PM,0,0,,ug/L,460,,,Little_Prairie,Little Prairie 1,,
TN,TN894 ,,,894,110,SURF,2024-07-24,3:39:00 PM,0,0,,ug/L,480,,,Little_Prairie,Little Prairie 1,,
TN,TN895 ,,,895,110,SURF,2024-07-24,3:39:00 PM,0,0,,ug/L,490,,,Little_Prairie,Little Prairie 1,,
TN,TN1468 ,,,1468,110,EPI,2024-08-14,3:17:00 PM,0,2.586,,ug/L,590,,,Little_Prairie,Little Prairie 1,,
TN,TN1469 ,,,1469,110,EPI,2024-08-14,3:17:00 PM,0,2.586,,ug/L,520,,,Little_Prairie,Little Prairie 1,,
TN,TN1470 ,,,1470,110,EPI,2024-08-14,3:17:00 PM,0,2.586,,ug/L,500,,,Little_Prairie,Little Prairie 1,,
TN,TN1465 ,,,1465,110,SURF,2024-08-14,3:17:00 PM,0,0,,ug/L,540,,,Little_Prairie,Little Prairie 1,,
TN,TN1466 ,,,1466,110,SURF,2024-08-14,3:17:00 PM,0,0,,ug/L,560,,,Little_Prairie,Little Prairie 1,,
TN,TN1467 ,,,1467,110,SURF,2024-08-14,3:17:00 PM,0,0,,ug/L,520,,,Little_Prairie,Little Prairie 1,,
TN,TN259 ,,,259,112,EPI,2024-06-06,2:41:00 PM,0,2.656,,ug/L,340,,,Shayne,Shayne 1,,
TN,TN260 ,,,260,112,EPI,2024-06-06,2:41:00 PM,0,2.656,,ug/L,300,,,Shayne,Shayne 1,,
TN,TN261 ,,,261,112,EPI,2024-06-06,2:41:00 PM,0,2.656,,ug/L,310,,,Shayne,Shayne 1,,
TN,TN256 ,,,256,112,SURF,2024-06-06,2:41:00 PM,0,0,,ug/L,340,,,Shayne,Shayne 1,,
TN,TN257 ,,,257,112,SURF,2024-06-06,2:41:00 PM,0,0,,ug/L,360,,,Shayne,Shayne 1,,
TN,TN258 ,,,258,112,SURF,2024-06-06,2:41:00 PM,0,0,,ug/L,320,,,Shayne,Shayne 1,,
TN,TN601 ,,,601,112,EPI,2024-06-25,2:57:00 PM,0,2.787,,ug/L,280,,,Shayne,Shayne 1,,
TN,TN602 ,,,602,112,EPI,2024-06-25,2:57:00 PM,0,2.787,,ug/L,300,,,Shayne,Shayne 1,,
TN,TN1699 ,,,1699,112,EPI,2024-06-25,2:57:00 PM,0,2.787,,ug/L,220,,,Shayne,Shayne 1,,
TN,TN1700 ,,,1700,112,EPI,2024-06-25,2:57:00 PM,0,2.787,,ug/L,220,,,Shayne,Shayne 1,,
TN,TN1701 ,,,1701,112,EPI,2024-06-25,2:57:00 PM,0,2.787,,ug/L,240,,,Shayne,Shayne 1,,
TN,TN598 ,,,598,112,SURF,2024-06-25,2:57:00 PM,0,0,,ug/L,300,,,Shayne,Shayne 1,,
TN,TN599 ,,,599,112,SURF,2024-06-25,2:57:00 PM,0,0,,ug/L,240,,,Shayne,Shayne 1,,
TN,TN600 ,,,600,112,SURF,2024-06-25,2:57:00 PM,0,0,,ug/L,260,,,Shayne,Shayne 1,,
TN,TN1018 ,,,1018,112,EPI,2024-07-23,2:27:00 PM,0,4.073,,ug/L,250,,,Shayne,Shayne 1,,
TN,TN1019 ,,,1019,112,EPI,2024-07-23,2:27:00 PM,0,4.073,,ug/L,270,,,Shayne,Shayne 1,,
TN,TN1020 ,,,1020,112,EPI,2024-07-23,2:27:00 PM,0,4.073,,ug/L,260,,,Shayne,Shayne 1,,
TN,TN1015 ,,,1015,112,SURF,2024-07-23,2:27:00 PM,0,0,,ug/L,270,,,Shayne,Shayne 1,,
TN,TN1016 ,,,1016,112,SURF,2024-07-23,2:27:00 PM,0,0,,ug/L,270,,,Shayne,Shayne 1,,
TN,TN1017 ,,,1017,112,SURF,2024-07-23,2:27:00 PM,0,0,,ug/L,250,,,Shayne,Shayne 1,,
TN,TN1396 ,,,1396,112,EPI,2024-08-13,1:18:00 PM,0,5.025,,ug/L,190,,,Shayne,Shayne 1,,
TN,TN1397 ,,,1397,112,EPI,2024-08-13,1:18:00 PM,0,5.025,,ug/L,200,,,Shayne,Shayne 1,,
TN,TN1398 ,,,1398,112,EPI,2024-08-13,1:18:00 PM,0,5.025,,ug/L,220,,,Shayne,Shayne 1,,
TN,TN1393 ,,,1393,112,SURF,2024-08-13,1:18:00 PM,0,0,,ug/L,230,,,Shayne,Shayne 1,,
TN,TN1394 ,,,1394,112,SURF,2024-08-13,1:18:00 PM,0,0,,ug/L,190,,,Shayne,Shayne 1,,
TN,TN1395 ,,,1395,112,SURF,2024-08-13,1:18:00 PM,0,0,,ug/L,250,,,Shayne,Shayne 1,,
TN,TN1537 ,,,1537,112,EPI,2024-09-05,2:40:00 PM,0,4.902,,ug/L,300,,,Shayne,Shayne 1,,
TN,TN1538 ,,,1538,112,EPI,2024-09-05,2:40:00 PM,0,4.902,,ug/L,330,,,Shayne,Shayne 1,,
TN,TN1539 ,,,1539,112,EPI,2024-09-05,2:40:00 PM,0,4.902,,ug/L,300,,,Shayne,Shayne 1,,
TN,TN1540 ,,,1540,112,EPI,2024-09-05,2:40:00 PM,0,4.902,,ug/L,250,,,Shayne,Shayne 1,,
TN,TN1541 ,,,1541,112,EPI,2024-09-05,2:40:00 PM,0,4.902,,ug/L,280,,,Shayne,Shayne 1,,
TN,TN1542 ,,,1542,112,EPI,2024-09-05,2:40:00 PM,0,4.902,,ug/L,240,,,Shayne,Shayne 1,,
TN,TN121 ,,,121,114,EPI,2024-05-22,2:52:00 PM,0,2.25,,ug/L,1320,,,Henry_Sever,Henry Sever 1,,
TN,TN122 ,,,122,114,EPI,2024-05-22,2:52:00 PM,0,2.25,,ug/L,1330,,,Henry_Sever,Henry Sever 1,,
TN,TN123 ,,,123,114,EPI,2024-05-22,2:52:00 PM,0,2.25,,ug/L,1330,,,Henry_Sever,Henry Sever 1,,
TN,TN118 ,,,118,114,SURF,2024-05-22,2:52:00 PM,0,0,,ug/L,1270,,,Henry_Sever,Henry Sever 1,,
TN,TN119 ,,,119,114,SURF,2024-05-22,2:52:00 PM,0,0,,ug/L,1300,,,Henry_Sever,Henry Sever 1,,
TN,TN120 ,,,120,114,SURF,2024-05-22,2:52:00 PM,0,0,,ug/L,1300,,,Henry_Sever,Henry Sever 1,,
TN,TN418 ,,,418,114,EPI,2024-06-12,2:19:00 PM,0,1.05,,ug/L,1070,,,Henry_Sever,Henry Sever 1,,
TN,TN419 ,,,419,114,EPI,2024-06-12,2:19:00 PM,0,1.05,,ug/L,1050,,,Henry_Sever,Henry Sever 1,,
TN,TN420 ,,,420,114,EPI,2024-06-12,2:19:00 PM,0,1.05,,ug/L,1050,,,Henry_Sever,Henry Sever 1,,
TN,TN415 ,,,415,114,SURF,2024-06-12,2:19:00 PM,0,0,,ug/L,1030,,,Henry_Sever,Henry Sever 1,,
TN,TN416 ,,,416,114,SURF,2024-06-12,2:19:00 PM,0,0,,ug/L,1060,,,Henry_Sever,Henry Sever 1,,
TN,TN417 ,,,417,114,SURF,2024-06-12,2:19:00 PM,0,0,,ug/L,1130,,,Henry_Sever,Henry Sever 1,,
TN,TN799 ,,,799,114,EPI,2024-07-10,2:45:00 PM,0,1.747,,ug/L,980,,,Henry_Sever,Henry Sever 1,,
TN,TN800 ,,,800,114,EPI,2024-07-10,2:45:00 PM,0,1.747,,ug/L,1050,,,Henry_Sever,Henry Sever 1,,
TN,TN801 ,,,801,114,EPI,2024-07-10,2:45:00 PM,0,1.747,,ug/L,1030,,,Henry_Sever,Henry Sever 1,,
TN,TN796 ,,,796,114,SURF,2024-07-10,2:45:00 PM,0,0,,ug/L,1020,,,Henry_Sever,Henry Sever 1,,
TN,TN797 ,,,797,114,SURF,2024-07-10,2:45:00 PM,0,0,,ug/L,1020,,,Henry_Sever,Henry Sever 1,,
TN,TN798 ,,,798,114,SURF,2024-07-10,2:45:00 PM,0,0,,ug/L,1010,,,Henry_Sever,Henry Sever 1,,
TN,TN1192 ,,,1192,114,EPI,2024-07-31,1:35:00 PM,0,2.518,,ug/L,1210,,,Henry_Sever,Henry Sever 1,,
TN,TN1193 ,,,1193,114,EPI,2024-07-31,1:35:00 PM,0,2.518,,ug/L,1240,,,Henry_Sever,Henry Sever 1,,
TN,TN1194 ,,,1194,114,EPI,2024-07-31,1:35:00 PM,0,2.518,,ug/L,1180,,,Henry_Sever,Henry Sever 1,,
TN,TN1189 ,,,1189,114,SURF,2024-07-31,1:35:00 PM,0,0,,ug/L,1190,,,Henry_Sever,Henry Sever 1,,
TN,TN1190 ,,,1190,114,SURF,2024-07-31,1:35:00 PM,0,0,,ug/L,1280,,,Henry_Sever,Henry Sever 1,,
TN,TN1191 ,,,1191,114,SURF,2024-07-31,1:35:00 PM,0,0,,ug/L,1240,,,Henry_Sever,Henry Sever 1,,
TN,TN205 ,,,205,115,EPI,2024-06-05,11:54:00 AM,0,1.619,,ug/L,760,,,Hunnewell,Hunnewell 1,,
TN,TN206 ,,,206,115,EPI,2024-06-05,11:54:00 AM,0,1.619,,ug/L,760,,,Hunnewell,Hunnewell 1,,
TN,TN207 ,,,207,115,EPI,2024-06-05,11:54:00 AM,0,1.619,,ug/L,800,,,Hunnewell,Hunnewell 1,,
TN,TN202 ,,,202,115,SURF,2024-06-05,11:54:00 AM,0,0,,ug/L,700,,,Hunnewell,Hunnewell 1,,
TN,TN203 ,,,203,115,SURF,2024-06-05,11:54:00 AM,0,0,,ug/L,740,,,Hunnewell,Hunnewell 1,,
TN,TN204 ,,,204,115,SURF,2024-06-05,11:54:00 AM,0,0,,ug/L,740,,,Hunnewell,Hunnewell 1,,
TN,TN565 ,,,565,115,EPI,2024-06-24,11:15:00 AM,0,2.02,,ug/L,710,,,Hunnewell,Hunnewell 1,,
TN,TN566 ,,,566,115,EPI,2024-06-24,11:15:00 AM,0,2.02,,ug/L,780,,,Hunnewell,Hunnewell 1,,
TN,TN567 ,,,567,115,EPI,2024-06-24,11:15:00 AM,0,2.02,,ug/L,780,,,Hunnewell,Hunnewell 1,,
TN,TN562 ,,,562,115,SURF,2024-06-24,11:15:00 AM,0,0,,ug/L,730,,,Hunnewell,Hunnewell 1,,
TN,TN563 ,,,563,115,SURF,2024-06-24,11:15:00 AM,0,0,,ug/L,780,,,Hunnewell,Hunnewell 1,,
TN,TN564 ,,,564,115,SURF,2024-06-24,11:15:00 AM,0,0,,ug/L,730,,,Hunnewell,Hunnewell 1,,
TN,TN991 ,,,991,115,EPI,2024-07-22,11:10:00 AM,0,3.029,,ug/L,770,,,Hunnewell,Hunnewell 1,,
TN,TN992 ,,,992,115,EPI,2024-07-22,11:10:00 AM,0,3.029,,ug/L,750,,,Hunnewell,Hunnewell 1,,
TN,TN993 ,,,993,115,EPI,2024-07-22,11:10:00 AM,0,3.029,,ug/L,760,,,Hunnewell,Hunnewell 1,,
TN,TN988 ,,,988,115,SURF,2024-07-22,11:10:00 AM,0,0,,ug/L,730,,,Hunnewell,Hunnewell 1,,
TN,TN989 ,,,989,115,SURF,2024-07-22,11:10:00 AM,0,0,,ug/L,720,,,Hunnewell,Hunnewell 1,,
TN,TN990 ,,,990,115,SURF,2024-07-22,11:10:00 AM,0,0,,ug/L,740,,,Hunnewell,Hunnewell 1,,
TN,TN1375 ,,,1375,115,EPI,2024-08-12,9:32:00 AM,0,3.004,,ug/L,760,,,Hunnewell,Hunnewell 1,,
TN,TN1376 ,,,1376,115,EPI,2024-08-12,9:32:00 AM,0,3.004,,ug/L,720,,,Hunnewell,Hunnewell 1,,
TN,TN1377 ,,,1377,115,EPI,2024-08-12,9:32:00 AM,0,3.004,,ug/L,740,,,Hunnewell,Hunnewell 1,,
TN,TN1372 ,,,1372,115,SURF,2024-08-12,9:32:00 AM,0,0,,ug/L,760,,,Hunnewell,Hunnewell 1,,
TN,TN1373 ,,,1373,115,SURF,2024-08-12,9:32:00 AM,0,0,,ug/L,750,,,Hunnewell,Hunnewell 1,,
TN,TN1374 ,,,1374,115,SURF,2024-08-12,9:32:00 AM,0,0,,ug/L,780,,,Hunnewell,Hunnewell 1,,
TN,TN301 ,,,301,117,EPI,2024-06-07,2:12:00 PM,0,4.3,,ug/L,940,,,Little_Dixie,Little Dixie 1,,
TN,TN302 ,,,302,117,EPI,2024-06-07,2:12:00 PM,0,4.3,,ug/L,990,,,Little_Dixie,Little Dixie 1,,
TN,TN303 ,,,303,117,EPI,2024-06-07,2:12:00 PM,0,4.3,,ug/L,920,,,Little_Dixie,Little Dixie 1,,
TN,TN298 ,,,298,117,SURF,2024-06-07,2:12:00 PM,0,0,,ug/L,870,,,Little_Dixie,Little Dixie 1,,
TN,TN299 ,,,299,117,SURF,2024-06-07,2:12:00 PM,0,0,,ug/L,890,,,Little_Dixie,Little Dixie 1,,
